,xlon,ylat,XCO2,SST,SSS,MLD,Chl,dbscan_clusters
28015,22.5,212.5,370.18506,23.616417,35.024647,66.407265,0.115919985,0
28016,22.5,213.5,370.18506,23.519768,35.044804,65.94487,0.11411391,0
28017,22.5,214.5,370.18506,23.41797,35.065247,65.50161,0.11249865,0
28018,22.5,215.5,370.18506,23.312452,35.085636,65.05552,0.11103198,0
28019,22.5,216.5,370.18506,23.203861,35.10528,64.59348,0.10976489,0
28020,22.5,217.5,370.18506,23.092484,35.123287,64.179634,0.108800866,0
28021,22.5,218.5,370.18506,22.97908,35.1388,63.96556,0.108147584,0
28022,22.5,219.5,370.18506,22.860666,35.15136,63.901962,0.10771156,0
28023,22.5,220.5,370.18506,22.740185,35.16066,63.792084,0.10743975,0
28024,22.5,221.5,370.18506,22.614956,35.166862,64.25569,0.107321166,0
28025,22.5,222.5,370.18506,22.489777,35.169754,64.96869,0.10728081,0
28026,22.5,223.5,370.18506,22.362505,35.168545,65.797485,0.10765437,0
28027,22.5,224.5,370.18506,22.234447,35.162907,66.65426,0.108390175,0
28028,22.5,225.5,370.18506,22.107887,35.152214,67.71374,0.10932264,0
28029,22.5,226.5,370.18506,21.98579,35.135937,69.038536,0.11026748,0
28030,22.5,227.5,370.18506,21.871954,35.113705,70.266785,0.111069866,0
28031,22.5,228.5,370.18506,21.765873,35.085243,71.09433,0.111689225,0
28032,22.5,229.5,370.18506,21.669695,35.049988,71.92667,0.112099156,0
28033,22.5,230.5,370.18506,21.58327,35.008423,72.49646,0.11246613,0
28034,22.5,231.5,370.18506,21.514263,34.961494,72.64636,0.11251666,0
28035,22.5,232.5,370.18506,21.460545,34.909977,72.26889,0.11231141,0
28036,22.5,233.5,370.18506,21.425661,34.85518,71.579666,0.11184277,0
28037,22.5,234.5,370.18506,21.413965,34.79867,70.65677,0.1111911,0
28038,22.5,235.5,370.18506,21.425014,34.742012,69.38939,0.11045202,0
28039,22.5,236.5,370.18506,21.45398,34.686768,67.79562,0.10959385,0
28040,22.5,237.5,370.18506,21.500204,34.634747,65.94798,0.10861024,0
28041,22.5,238.5,370.18506,21.575777,34.588707,63.814693,0.10758231,0
28042,22.5,239.5,370.18506,21.682129,34.55044,61.366997,0.10666449,0
28043,22.5,240.5,370.18506,21.82586,34.522255,58.940636,0.10565576,0
28044,22.5,241.5,370.18506,22.011232,34.506756,56.419285,0.10460348,0
28045,22.5,242.5,370.18506,22.245234,34.50616,53.81637,0.10350108,0
28046,22.5,243.5,370.18506,22.5381,34.52252,51.20974,0.102288604,0
28047,22.5,244.5,370.18506,22.903215,34.557636,48.612988,0.100882456,0
28048,22.5,245.5,370.18506,23.356905,34.611996,45.96753,0.099204876,0
28049,22.5,246.5,370.18506,23.915798,34.68253,43.26532,0.097309254,0
28050,22.5,247.5,370.18506,24.591188,34.762714,40.454697,0.095309585,0
28051,22.5,248.5,370.18506,25.362095,34.839462,38.056534,0.09340804,0
28052,22.5,249.5,370.18506,26.186792,34.89932,36.3544,0.09229013,0
28053,22.5,250.5,370.18506,26.809929,34.93734,35.653965,0.09327236,0
28054,22.5,251.5,370.18506,27.199753,34.92876,35.716724,0.094977885,0
28055,22.5,252.5,370.18506,27.377703,34.87104,36.32643,0.09677677,0
28056,22.5,263.5,370.18506,25.935946,36.25931,46.407364,0.11384464,0
28057,22.5,264.5,370.18506,25.934805,36.296646,47.95826,0.11453911,0
28058,22.5,265.5,370.18506,25.90056,36.341423,48.722656,0.11873002,0
28059,22.5,266.5,370.18506,25.892992,36.35499,48.126816,0.12234754,0
28060,22.5,267.5,370.18506,25.904966,36.34353,46.62957,0.1253793,0
28061,22.5,268.5,370.18506,25.965658,36.306007,43.912323,0.12744501,0
28062,22.5,269.5,370.18506,26.123205,36.241405,40.962193,0.12735274,0
28063,22.5,270.5,370.18506,26.343227,36.14094,36.60429,0.12899296,0
28064,22.5,271.5,370.18506,26.567488,36.023296,33.116745,0.1358552,0
28065,22.5,272.5,370.18506,26.788322,35.93323,33.85839,0.146543,0
28066,22.5,273.5,370.18506,27.039047,35.871784,34.58187,0.1548099,0
28067,22.5,274.5,370.18506,27.364922,35.841892,50.31683,0.12726523,0
28068,22.5,275.5,370.18506,27.384226,35.889153,62.26584,0.12165211,0
28069,22.5,281.5,370.18506,26.704319,36.15338,22.869871,0.11893536,-1
28070,22.5,282.5,370.18506,26.677921,36.264233,48.725952,0.11270133,0
28071,22.5,283.5,370.18506,26.619757,36.373913,48.277977,0.10450543,0
28072,22.5,284.5,370.18506,26.548342,36.44316,50.25261,0.09827354,0
28073,22.5,285.5,370.18506,26.527153,36.47444,50.93934,0.09492914,0
28074,22.5,286.5,370.18506,26.512503,36.50863,50.816654,0.092420466,0
28075,22.5,287.5,370.18506,26.468885,36.582436,52.094276,0.088112935,0
28076,22.5,288.5,370.18506,26.404118,36.69207,54.79868,0.08264115,0
28077,22.5,289.5,370.18506,26.33615,36.813732,58.052734,0.077962875,0
28078,22.5,290.5,370.18506,26.26921,36.92612,61.27197,0.07526264,0
28079,22.5,291.5,370.18506,26.20994,37.00897,63.671246,0.07517309,0
28080,22.5,292.5,370.18506,26.156656,37.054535,65.03424,0.07684496,0
28081,22.5,293.5,370.18506,26.106293,37.070023,65.05899,0.07862311,0
28082,22.5,294.5,370.18506,26.053705,37.07375,64.42087,0.07992262,0
28083,22.5,295.5,370.18506,25.997763,37.077717,63.490116,0.08062269,0
28084,22.5,296.5,370.18506,25.93509,37.090836,62.786396,0.0809745,0
28085,22.5,297.5,370.18506,25.866587,37.116035,62.538387,0.08128389,0
28086,22.5,298.5,370.18506,25.793945,37.15057,62.742367,0.08178722,0
28087,22.5,299.5,370.18506,25.717262,37.189186,63.26002,0.08260033,0
28088,22.5,300.5,370.18506,25.637014,37.227844,63.829517,0.08370344,0
28089,22.5,301.5,370.18506,25.554956,37.264236,64.30115,0.08500178,0
28090,22.5,302.5,370.18506,25.46773,37.296917,64.711655,0.08649745,0
28091,22.5,303.5,370.18506,25.375864,37.326115,65.26035,0.088145904,0
28092,22.5,304.5,370.18506,25.28094,37.351852,65.788795,0.08981318,0
28093,22.5,305.5,370.18506,25.184332,37.374245,66.22507,0.09151801,0
28094,22.5,306.5,370.18506,25.086426,37.393368,66.58798,0.09331389,0
28095,22.5,307.5,370.18506,24.987375,37.409267,66.92292,0.0952292,0
28096,22.5,308.5,370.18506,24.887648,37.42194,67.232,0.09726214,0
28097,22.5,309.5,370.18506,24.787464,37.43133,67.49603,0.099426225,0
28098,22.5,310.5,370.18506,24.685328,37.43728,67.82067,0.10182703,0
28099,22.5,311.5,370.18506,24.58081,37.43921,68.16998,0.104598,0
28100,22.5,312.5,370.18506,24.4734,37.437397,68.40326,0.107631154,0
28101,22.5,313.5,370.18506,24.361803,37.43216,68.494156,0.11095154,0
28102,22.5,314.5,370.18506,24.245031,37.424015,68.49189,0.11452321,0
28103,22.5,315.5,370.18506,24.123365,37.413494,68.51137,0.11830864,0
28104,22.5,316.5,370.18506,23.997282,37.40096,68.632034,0.12228767,0
28105,22.5,317.5,370.18506,23.867672,37.386627,68.815506,0.12638715,0
28106,22.5,318.5,370.18506,23.736038,37.370567,68.9407,0.1304395,0
28107,22.5,319.5,370.18506,23.602589,37.35254,68.97783,0.13430214,0
28108,22.5,320.5,370.18506,23.464613,37.33173,68.98164,0.13807377,0
28109,22.5,321.5,370.18506,23.32116,37.307602,69.08405,0.1419471,0
28110,22.5,322.5,370.18506,23.174854,37.28,69.09711,0.1458405,0
28111,22.5,323.5,370.18506,23.025824,37.248577,68.87396,0.14968017,0
28112,22.5,324.5,370.18506,22.872875,37.213066,68.50057,0.15350015,0
28113,22.5,325.5,370.18506,22.71521,37.17328,68.04629,0.15743706,0
28114,22.5,326.5,370.18506,22.55335,37.129135,67.51471,0.16161329,0
28115,22.5,327.5,370.18506,22.389309,37.080738,66.909004,0.16606785,0
28116,22.5,328.5,370.18506,22.22552,37.02843,66.25333,0.1708526,0
28117,22.5,329.5,370.18506,22.05824,36.97242,65.57829,0.17625915,0
28118,22.5,330.5,370.18506,21.892763,36.913055,64.72785,0.18230514,0
28119,22.5,331.5,370.18506,21.733028,36.85073,63.698242,0.18919761,0
28120,22.5,332.5,370.18506,21.57855,36.785244,62.51862,0.1972702,0
28121,22.5,333.5,370.18506,21.429796,36.716457,61.279255,0.20619947,0
28122,22.5,334.5,370.18506,21.287119,36.644344,59.915573,0.21524327,0
28123,22.5,335.5,370.18506,21.150684,36.56906,58.379147,0.2235419,0
28124,22.5,336.5,370.18506,21.021309,36.49111,56.65983,0.23136856,0
28125,22.5,337.5,370.18506,20.900776,36.4114,54.569874,0.2440146,0
28126,22.5,338.5,370.18506,20.789028,36.330765,52.036438,0.2819786,0
28127,22.5,339.5,370.18506,20.678019,36.2486,48.5143,0.37340692,0
28128,22.5,340.5,370.18506,20.550913,36.16195,43.536182,0.56398517,0
28129,22.5,341.5,370.18506,20.375431,36.079292,37.04032,0.890711,0
28130,22.5,342.5,370.18506,20.172804,36.016464,30.833479,1.2954776,0
28131,23.5,36.5,370.18506,26.281641,39.474876,41.428448,0.09246108,2
28132,23.5,37.5,370.18506,26.469564,39.474873,40.33989,0.093550816,2
28133,23.5,59.5,370.18506,26.861694,36.213394,42.64493,0.1515913,0
28134,23.5,60.5,370.18506,26.527569,36.1214,42.38854,0.15572599,0
28135,23.5,61.5,370.18506,26.232706,36.048992,43.107162,0.16014834,0
28136,23.5,62.5,370.18506,26.07462,35.991688,44.95838,0.16205247,0
28137,23.5,63.5,370.18506,26.043211,35.945057,47.0657,0.15966505,0
28138,23.5,64.5,370.18506,26.093933,35.86554,49.159283,0.15493943,0
28139,23.5,65.5,370.18506,26.186687,35.759277,51.39147,0.1504539,0
28140,23.5,66.5,370.18506,26.271751,35.653828,46.094555,0.14766593,0
28141,23.5,67.5,370.18506,26.311913,35.573513,27.876213,0.14433862,-1
28142,23.5,118.5,370.18506,24.320688,33.598194,13.780992,0.16922045,0
28143,23.5,123.5,370.18506,25.573593,33.97103,41.59696,0.16259405,0
28144,23.5,124.5,370.18506,25.408472,34.06693,53.028927,0.15296006,0
28145,23.5,125.5,370.18506,25.136496,34.14976,58.726994,0.1496518,0
28146,23.5,126.5,370.18506,24.90997,34.211338,60.09507,0.14814398,0
28147,23.5,127.5,370.18506,24.77079,34.258244,59.240772,0.14655797,0
28148,23.5,128.5,370.18506,24.709343,34.295033,57.415802,0.14458887,0
28149,23.5,129.5,370.18506,24.70747,34.32218,55.348164,0.14245571,0
28150,23.5,130.5,370.18506,24.748102,34.34135,53.5367,0.14037234,0
28151,23.5,131.5,370.18506,24.814756,34.35414,52.11305,0.13861899,0
28152,23.5,132.5,370.18506,24.888905,34.363678,51.297066,0.13728179,0
28153,23.5,133.5,370.18506,24.964363,34.37172,50.710342,0.13607068,0
28154,23.5,134.5,370.18506,25.037989,34.378822,50.297157,0.13481846,0
28155,23.5,135.5,370.18506,25.109457,34.385174,50.00516,0.13349012,0
28156,23.5,136.5,370.18506,25.179934,34.39067,49.830494,0.13217431,0
28157,23.5,137.5,370.18506,25.249441,34.395214,49.80112,0.13103238,0
28158,23.5,138.5,370.18506,25.31775,34.399014,49.918224,0.13024648,0
28159,23.5,139.5,370.18506,25.389109,34.402668,50.125156,0.12996744,0
28160,23.5,140.5,370.18506,25.456684,34.407375,50.408875,0.12998779,0
28161,23.5,141.5,370.18506,25.514458,34.414356,50.692356,0.12976731,0
28162,23.5,142.5,370.18506,25.559965,34.423786,50.975082,0.12928146,0
28163,23.5,143.5,370.18506,25.593727,34.43542,51.213608,0.12866619,0
28164,23.5,144.5,370.18506,25.617825,34.448463,51.401333,0.12796992,0
28165,23.5,145.5,370.18506,25.635796,34.46204,51.56468,0.12726638,0
28166,23.5,146.5,370.18506,25.651356,34.475525,51.756283,0.12668392,0
28167,23.5,147.5,370.18506,25.665764,34.488724,52.031265,0.12628303,0
28168,23.5,148.5,370.18506,25.675188,34.502003,52.390446,0.12585063,0
28169,23.5,149.5,370.18506,25.679405,34.51621,52.736027,0.12520905,0
28170,23.5,150.5,370.18506,25.678684,34.531837,53.12763,0.12456056,0
28171,23.5,151.5,370.18506,25.674515,34.54875,53.53338,0.12390901,0
28172,23.5,152.5,370.18506,25.666016,34.566547,53.96603,0.12332295,0
28173,23.5,153.5,370.18506,25.653168,34.584766,54.38453,0.12283241,0
28174,23.5,154.5,370.18506,25.63549,34.603058,54.78474,0.12241437,0
28175,23.5,155.5,370.18506,25.612925,34.621304,55.164448,0.122022375,0
28176,23.5,156.5,370.18506,25.586874,34.639496,55.471073,0.1216397,0
28177,23.5,157.5,370.18506,25.555683,34.657173,55.824608,0.12133726,0
28178,23.5,158.5,370.18506,25.521845,34.673363,56.166878,0.12112945,0
28179,23.5,159.5,370.18506,25.484528,34.688274,56.5285,0.12092278,0
28180,23.5,160.5,370.18506,25.445454,34.701874,56.881786,0.12074488,0
28181,23.5,161.5,370.18506,25.405294,34.714104,57.238026,0.12057218,0
28182,23.5,162.5,370.18506,25.363571,34.72514,57.59312,0.12040605,0
28183,23.5,163.5,370.18506,25.320148,34.73529,57.930122,0.12019532,0
28184,23.5,164.5,370.18506,25.275288,34.744823,58.22481,0.119855605,0
28185,23.5,165.5,370.18506,25.229088,34.75388,58.455566,0.11939315,0
28186,23.5,166.5,370.18506,25.184538,34.76252,58.682972,0.11891307,0
28187,23.5,167.5,370.18506,25.140358,34.770866,58.907825,0.11840115,0
28188,23.5,168.5,370.18506,25.096945,34.779102,59.132206,0.11799764,0
28189,23.5,169.5,370.18506,25.054222,34.78708,59.33834,0.11774946,0
28190,23.5,170.5,370.18506,25.01312,34.794548,59.487335,0.11764294,0
28191,23.5,171.5,370.18506,24.97273,34.80156,59.608704,0.11763529,0
28192,23.5,172.5,370.18506,24.932554,34.808327,59.725418,0.117642365,0
28193,23.5,173.5,370.18506,24.89369,34.81499,59.809452,0.11759828,0
28194,23.5,174.5,370.18506,24.856558,34.821396,59.84031,0.11754254,0
28195,23.5,175.5,370.18506,24.818733,34.82723,59.85118,0.11744949,0
28196,23.5,176.5,370.18506,24.779627,34.83235,59.79906,0.11730041,0
28197,23.5,177.5,370.18506,24.740356,34.836903,59.741535,0.117089316,0
28198,23.5,178.5,370.18506,24.702585,34.841167,59.68078,0.116788365,0
28199,23.5,179.5,370.18506,24.665716,34.845142,59.67974,0.11648642,0
28200,23.5,180.5,370.18506,24.630207,34.848644,59.7536,0.11617503,0
28201,23.5,181.5,370.18506,24.596935,34.851597,59.87821,0.11583348,0
28202,23.5,182.5,370.18506,24.565481,34.854115,60.034893,0.11553467,0
28203,23.5,183.5,370.18506,24.534645,34.856167,60.211212,0.115371056,0
28204,23.5,184.5,370.18506,24.508308,34.85789,60.400425,0.1154115,0
28205,23.5,185.5,370.18506,24.481167,34.859543,60.56511,0.115707256,0
28206,23.5,186.5,370.18506,24.455156,34.861427,60.62278,0.11598664,0
28207,23.5,187.5,370.18506,24.427753,34.86366,60.670265,0.1161754,0
28208,23.5,188.5,370.18506,24.400827,34.866215,60.729626,0.11634789,0
28209,23.5,189.5,370.18506,24.375565,34.869007,60.8472,0.11673248,0
28210,23.5,190.5,370.18506,24.351118,34.871925,61.06067,0.11765614,0
28211,23.5,191.5,370.18506,24.326937,34.874878,61.342392,0.11924577,0
28212,23.5,192.5,370.18506,24.305387,34.87774,61.66965,0.12092459,0
28213,23.5,193.5,370.18506,24.283785,34.880466,61.955116,0.12202424,0
28214,23.5,194.5,370.18506,24.263067,34.88311,62.20526,0.12330449,0
28215,23.5,195.5,370.18506,24.244726,34.885548,62.392815,0.12407264,0
28216,23.5,196.5,370.18506,24.2143,34.88835,62.787132,0.12518868,0
28217,23.5,197.5,370.18506,24.179502,34.891994,63.27077,0.12645233,0
28218,23.5,198.5,370.18506,24.145199,34.896545,63.744762,0.12782112,0
28219,23.5,199.5,370.18506,24.108946,34.901825,64.23471,0.12942041,0
28220,23.5,200.5,370.18506,24.070456,34.90773,64.76301,0.1310164,0
28221,23.5,201.5,370.18506,24.029902,34.914387,65.37035,0.13251589,0
28222,23.5,202.5,370.18506,23.98442,34.92316,65.88782,0.13339995,0
28223,23.5,203.5,370.18506,23.933254,34.935074,66.37982,0.13354878,0
28224,23.5,204.5,370.18506,23.87613,34.94934,66.8905,0.13318467,0
28225,23.5,205.5,370.18506,23.818348,34.964096,67.335625,0.13221067,0
28226,23.5,206.5,370.18506,23.760754,34.979214,67.70728,0.13068014,0
28227,23.5,207.5,370.18506,23.700985,34.99572,68.000114,0.12880963,0
28228,23.5,208.5,370.18506,23.635859,35.01449,68.24019,0.1268544,0
28229,23.5,209.5,370.18506,23.562906,35.035397,68.52475,0.124973856,0
28230,23.5,210.5,370.18506,23.482105,35.057728,68.719765,0.12314859,0
28231,23.5,211.5,370.18506,23.395678,35.080727,68.73139,0.1211503,0
28232,23.5,212.5,370.18506,23.302006,35.10375,68.7751,0.119150825,0
28233,23.5,213.5,370.18506,23.203962,35.127,68.82066,0.117296055,0
28234,23.5,214.5,370.18506,23.100512,35.150654,68.954414,0.11559545,0
28235,23.5,215.5,370.18506,22.99236,35.174446,69.0789,0.113983035,0
28236,23.5,216.5,370.18506,22.880842,35.1977,69.151474,0.1124316,0
28237,23.5,217.5,370.18506,22.76584,35.219418,69.30521,0.11099993,0
28238,23.5,218.5,370.18506,22.645582,35.23849,69.709206,0.10978935,0
28239,23.5,219.5,370.18506,22.521444,35.254177,70.5603,0.10876214,0
28240,23.5,220.5,370.18506,22.390436,35.265327,71.98149,0.10803297,0
28241,23.5,221.5,370.18506,22.258503,35.271477,73.66812,0.107562795,0
28242,23.5,222.5,370.18506,22.12526,35.27221,75.34319,0.10736393,0
28243,23.5,223.5,370.18506,21.989386,35.26658,76.87438,0.10751776,0
28244,23.5,224.5,370.18506,21.851368,35.253624,78.316605,0.108006,0
28245,23.5,225.5,370.18506,21.71176,35.232487,79.55415,0.10877894,0
28246,23.5,226.5,370.18506,21.572735,35.202534,80.494484,0.10972841,0
28247,23.5,227.5,370.18506,21.440214,35.163483,81.22233,0.11059806,0
28248,23.5,228.5,370.18506,21.317675,35.115517,81.34728,0.11120557,0
28249,23.5,229.5,370.18506,21.20654,35.05843,81.04943,0.111633696,0
28250,23.5,230.5,370.18506,21.109041,34.994392,80.339615,0.11197641,0
28251,23.5,231.5,370.18506,21.027277,34.924942,79.30753,0.11208838,0
28252,23.5,232.5,370.18506,20.962215,34.851555,77.91279,0.111952096,0
28253,23.5,233.5,370.18506,20.916735,34.77623,76.23619,0.11161093,0
28254,23.5,234.5,370.18506,20.893875,34.70115,74.234406,0.111175984,0
28255,23.5,235.5,370.18506,20.8932,34.62832,71.854126,0.11077383,0
28256,23.5,236.5,370.18506,20.91059,34.559566,69.29979,0.11044212,0
28257,23.5,237.5,370.18506,20.947765,34.49682,66.72252,0.1100971,0
28258,23.5,238.5,370.18506,21.01432,34.443176,64.029465,0.10968016,0
28259,23.5,239.5,370.18506,21.10339,34.399708,61.53008,0.109395586,0
28260,23.5,240.5,370.18506,21.22859,34.368984,58.97884,0.10898673,0
28261,23.5,241.5,370.18506,21.398525,34.354675,56.498272,0.10837531,0
28262,23.5,242.5,370.18506,21.624329,34.36046,54.00571,0.107557125,0
28263,23.5,243.5,370.18506,21.923117,34.38997,51.486755,0.10655052,0
28264,23.5,244.5,370.18506,22.318604,34.446064,48.957897,0.10525902,0
28265,23.5,245.5,370.18506,22.83717,34.528492,46.17964,0.103380926,0
28266,23.5,246.5,370.18506,23.493805,34.629845,43.028114,0.10069654,0
28267,23.5,247.5,370.18506,24.271841,34.732338,39.70104,0.09781413,0
28268,23.5,248.5,370.18506,25.111725,34.821064,37.371914,0.09507411,0
28269,23.5,251.5,370.18506,27.20415,35.020737,35.92911,0.09822014,0
28270,23.5,263.5,370.18506,25.745058,36.294815,47.456635,0.11850697,0
28271,23.5,264.5,370.18506,25.757143,36.33301,50.47964,0.1191925,0
28272,23.5,265.5,370.18506,25.726719,36.37246,51.687805,0.12323315,0
28273,23.5,266.5,370.18506,25.73936,36.374725,51.102077,0.12638982,0
28274,23.5,267.5,370.18506,25.78229,36.34487,49.810364,0.1288458,0
28275,23.5,268.5,370.18506,25.86446,36.290443,48.06777,0.13053969,0
28276,23.5,269.5,370.18506,25.998985,36.218143,45.84622,0.13156734,0
28277,23.5,270.5,370.18506,26.175722,36.132885,43.19723,0.13284406,0
28278,23.5,271.5,370.18506,26.389826,36.042442,40.63848,0.1357144,0
28279,23.5,272.5,370.18506,26.662836,35.958218,38.807343,0.14107873,0
28280,23.5,273.5,370.18506,26.988863,35.885017,38.54982,0.14734577,0
28281,23.5,274.5,370.18506,27.35302,35.855576,52.014088,0.12713008,0
28282,23.5,275.5,370.18506,27.236473,35.886585,60.164143,0.124952614,0
28283,23.5,276.5,370.18506,27.09424,35.909744,59.65982,0.12593082,0
28284,23.5,277.5,370.18506,26.994345,35.925465,56.96452,0.12848601,0
28285,23.5,278.5,370.18506,26.909113,35.94082,55.81214,0.1318441,0
28286,23.5,279.5,370.18506,26.823975,35.9652,55.58596,0.13309717,0
28287,23.5,280.5,370.18506,26.74272,36.00214,55.502502,0.1315172,0
28288,23.5,281.5,370.18506,26.660955,36.061848,56.188404,0.12866122,0
28289,23.5,282.5,370.18506,26.569021,36.190445,55.827606,0.11972792,0
28290,23.5,283.5,370.18506,26.486403,36.361855,53.629505,0.10732351,0
28291,23.5,284.5,370.18506,26.427109,36.479477,56.330734,0.09882075,0
28292,23.5,285.5,370.18506,26.380606,36.56572,57.291264,0.09258244,0
28293,23.5,286.5,370.18506,26.341694,36.636135,57.45405,0.088056244,0
28294,23.5,287.5,370.18506,26.291256,36.71292,58.05505,0.0840327,0
28295,23.5,288.5,370.18506,26.230715,36.79726,59.308697,0.080583505,0
28296,23.5,289.5,370.18506,26.1683,36.877388,60.897953,0.0783861,0
28297,23.5,290.5,370.18506,26.104177,36.94437,62.469517,0.07761129,0
28298,23.5,291.5,370.18506,26.04295,36.994144,63.547462,0.07797802,0
28299,23.5,292.5,370.18506,25.99083,37.028816,64.1559,0.078873,0
28300,23.5,293.5,370.18506,25.941755,37.052082,64.28591,0.07964567,0
28301,23.5,294.5,370.18506,25.889889,37.07124,64.1484,0.080328576,0
28302,23.5,295.5,370.18506,25.836218,37.09177,63.942245,0.0808278,0
28303,23.5,296.5,370.18506,25.778507,37.116837,63.82736,0.081271924,0
28304,23.5,297.5,370.18506,25.71549,37.146965,63.932842,0.08184796,0
28305,23.5,298.5,370.18506,25.647203,37.1807,64.29582,0.08267934,0
28306,23.5,299.5,370.18506,25.574593,37.215782,64.83462,0.08378207,0
28307,23.5,300.5,370.18506,25.499321,37.250217,65.396645,0.08509419,0
28308,23.5,301.5,370.18506,25.420996,37.28264,65.86316,0.086546764,0
28309,23.5,302.5,370.18506,25.33735,37.312138,66.26264,0.088185444,0
28310,23.5,303.5,370.18506,25.249058,37.338947,66.69998,0.08999425,0
28311,23.5,304.5,370.18506,25.158234,37.36299,67.04784,0.091852434,0
28312,23.5,305.5,370.18506,25.064835,37.384212,67.39788,0.093747355,0
28313,23.5,306.5,370.18506,24.969872,37.40271,67.71273,0.09567803,0
28314,23.5,307.5,370.18506,24.873693,37.418552,68.04617,0.097703606,0
28315,23.5,308.5,370.18506,24.77664,37.431713,68.423294,0.09985548,0
28316,23.5,309.5,370.18506,24.680374,37.44212,68.62158,0.102052,0
28317,23.5,310.5,370.18506,24.583063,37.44946,68.78688,0.10437362,0
28318,23.5,311.5,370.18506,24.481583,37.45307,69.05089,0.10700226,0
28319,23.5,312.5,370.18506,24.37701,37.45345,69.09798,0.109895915,0
28320,23.5,313.5,370.18506,24.269094,37.450733,69.118965,0.11305549,0
28321,23.5,314.5,370.18506,24.155643,37.445217,69.17175,0.11647634,0
28322,23.5,315.5,370.18506,24.037622,37.437325,69.26601,0.120114274,0
28323,23.5,316.5,370.18506,23.91594,37.42733,69.38619,0.12391825,0
28324,23.5,317.5,370.18506,23.790298,37.415344,69.49989,0.12782274,0
28325,23.5,318.5,370.18506,23.66121,37.40147,69.580345,0.13171628,0
28326,23.5,319.5,370.18506,23.531841,37.385735,69.63847,0.13545011,0
28327,23.5,320.5,370.18506,23.39963,37.367504,69.57391,0.13901818,0
28328,23.5,321.5,370.18506,23.261955,37.346207,69.59231,0.14261617,0
28329,23.5,322.5,370.18506,23.121395,37.321823,69.59958,0.1461704,0
28330,23.5,323.5,370.18506,22.9771,37.29412,69.45695,0.149681,0
28331,23.5,324.5,370.18506,22.829557,37.262802,69.17073,0.15313187,0
28332,23.5,325.5,370.18506,22.678486,37.22753,68.78044,0.15657973,0
28333,23.5,326.5,370.18506,22.522741,37.188,68.27351,0.16021068,0
28334,23.5,327.5,370.18506,22.362268,37.144127,67.59329,0.16418877,0
28335,23.5,328.5,370.18506,22.199411,37.09627,66.72999,0.16841011,0
28336,23.5,329.5,370.18506,22.032465,37.04472,65.78617,0.17311083,0
28337,23.5,330.5,370.18506,21.86658,36.989872,64.91487,0.17828706,0
28338,23.5,331.5,370.18506,21.70178,36.932228,63.96831,0.18424873,0
28339,23.5,332.5,370.18506,21.541258,36.871624,62.820217,0.19129993,0
28340,23.5,333.5,370.18506,21.382683,36.807854,61.7135,0.19958057,0
28341,23.5,334.5,370.18506,21.22633,36.74086,60.566902,0.20850405,0
28342,23.5,335.5,370.18506,21.072819,36.67071,59.24548,0.21719208,0
28343,23.5,336.5,370.18506,20.921858,36.59771,57.769646,0.22503817,0
28344,23.5,337.5,370.18506,20.774834,36.522575,56.058533,0.23281683,0
28345,23.5,338.5,370.18506,20.629004,36.446297,53.995987,0.2468207,0
28346,23.5,339.5,370.18506,20.476145,36.368183,51.298477,0.30197498,0
28347,23.5,340.5,370.18506,20.306103,36.284428,46.951435,0.41091454,0
28348,23.5,341.5,370.18506,20.086775,36.195473,40.511757,0.7215492,0
28349,23.5,342.5,370.18506,19.867876,36.13188,33.015602,1.2529862,0
28350,24.5,36.5,370.18506,26.050184,39.47489,41.763973,0.09256037,2
28351,24.5,53.5,370.18506,26.763744,39.51383,10.719466,0.1210443,3
28352,24.5,57.5,370.18506,27.155783,36.57046,57.738815,0.15273075,0
28353,24.5,58.5,370.18506,26.945837,36.377815,54.848766,0.15300511,0
28354,24.5,59.5,370.18506,26.752596,36.238064,50.27687,0.15395167,0
28355,24.5,60.5,370.18506,26.5619,36.148342,49.377796,0.15562785,0
28356,24.5,61.5,370.18506,26.370268,36.081318,47.20619,0.15686633,0
28357,24.5,62.5,370.18506,26.227097,36.02459,47.879395,0.15697935,0
28358,24.5,63.5,370.18506,26.142445,35.96959,49.123596,0.15592149,0
28359,24.5,64.5,370.18506,26.133253,35.896038,50.46875,0.15397358,0
28360,24.5,65.5,370.18506,26.193287,35.8018,51.549946,0.15178508,0
28361,24.5,119.5,370.18506,22.832827,33.53778,12.033214,0.17362656,0
28362,24.5,123.5,370.18506,25.102356,33.986767,38.509823,0.19018647,0
28363,24.5,124.5,370.18506,25.21401,34.037914,47.424465,0.16521123,0
28364,24.5,125.5,370.18506,25.101166,34.0959,54.90971,0.15610117,0
28365,24.5,126.5,370.18506,24.89972,34.15227,59.55064,0.15399845,0
28366,24.5,127.5,370.18506,24.6898,34.207386,61.414192,0.15330538,0
28367,24.5,128.5,370.18506,24.50924,34.260883,60.958523,0.15180434,0
28368,24.5,129.5,370.18506,24.374552,34.309895,58.909378,0.1492479,0
28369,24.5,130.5,370.18506,24.297121,34.351994,56.280422,0.1460249,0
28370,24.5,131.5,370.18506,24.30013,34.38095,54.059334,0.14361012,0
28371,24.5,132.5,370.18506,24.357758,34.39891,52.669785,0.14200464,0
28372,24.5,133.5,370.18506,24.433853,34.412018,51.588,0.14051163,0
